t,x,y,z,accuracy
1487862079.006,0.13427734375,-24.4140625,-36.45477294921875,3.0
1487862079.023,-0.0335693359375,-24.58343505859375,-34.98382568359375,3.0
1487862079.039,-0.1068115234375,-24.8016357421875,-35.1226806640625,3.0
1487862079.056,-0.3692626953125,-25.59967041015625,-35.638427734375,3.0
1487862079.073,-0.98114013671875,-24.67803955078125,-35.4888916015625,3.0
1487862079.09,-1.715087890625,-23.56719970703125,-35.31036376953125,3.0
1487862079.106,-2.65350341796875,-22.8607177734375,-35.5377197265625,3.0
1487862079.1230001,-3.0609130859375,-22.552490234375,-35.638427734375,3.0
1487862079.14,-1.800537109375,-20.64971923828125,-36.248779296875,3.0
1487862079.157,-1.715087890625,-20.5413818359375,-36.42578125,3.0
1487862079.174,-1.715087890625,-20.8587646484375,-38.580322265625,3.0
1487862079.19,-1.8157958984375,-20.96099853515625,-38.38348388671875,3.0
1487862079.207,-2.05078125,-21.197509765625,-37.92724609375,3.0
1487862079.224,-1.23291015625,-21.47369384765625,-37.12921142578125,3.0
1487862079.241,-0.53863525390625,-21.70562744140625,-36.45477294921875,3.0
1487862079.2580001,-0.933837890625,-23.162841796875,-35.30426025390625,3.0
1487862079.274,-1.04217529296875,-23.56719970703125,-34.98382568359375,3.0
1487862079.2910001,-1.04217529296875,-25.93841552734375,-34.002685546875,3.0
1487862079.308,-0.872802734375,-26.20849609375,-33.8836669921875,3.0
1487862079.325,0.13427734375,-27.801513671875,-33.18634033203125,3.0
1487862079.341,0.45928955078125,-28.12957763671875,-33.37554931640625,3.0
1487862079.358,0.97503662109375,-28.64837646484375,-33.6761474609375,3.0
1487862079.375,1.397705078125,-29.07562255859375,-32.23724365234375,3.0
1487862079.392,1.64794921875,-29.32586669921875,-31.3873291015625,3.0
1487862079.409,2.5238037109375,-29.62188720703125,-31.10198974609375,3.0
1487862079.425,2.65655517578125,-29.66461181640625,-31.060791015625,3.0
1487862079.442,3.66668701171875,-31.01806640625,-32.36846923828125,3.0
1487862079.459,4.01763916015625,-30.82275390625,-32.02667236328125,3.0
1487862079.476,5.18035888671875,-30.17120361328125,-30.89752197265625,3.0
1487862079.493,4.38232421875,-30.4931640625,-31.36138916015625,3.0
1487862079.509,3.497314453125,-30.84869384765625,-31.878662109375,3.0
1487862079.526,3.37677001953125,-28.79180908203125,-31.292724609375,3.0
1487862079.543,3.3294677734375,-27.97088623046875,-31.060791015625,3.0
1487862079.56,5.42144775390625,-27.80914306640625,-31.84356689453125,3.0
1487862079.576,5.35888671875,-27.8289794921875,-32.0556640625,3.0
1487862079.593,3.497314453125,-28.1402587890625,-34.16748046875,3.0
1487862079.6100001,3.55072021484375,-27.33306884765625,-34.52911376953125,3.0
1487862079.627,3.66668701171875,-25.59967041015625,-35.31036376953125,3.0
1487862079.644,3.1951904296875,-26.26495361328125,-34.85260009765625,3.0
1487862079.66,2.825927734375,-26.7852783203125,-34.4940185546875,3.0
1487862079.677,2.825927734375,-25.4302978515625,-35.015869140625,3.0
1487862079.694,2.825927734375,-25.091552734375,-35.1470947265625,3.0
1487862079.711,2.48870849609375,-23.736572265625,-34.16748046875,3.0
1487862079.728,2.29644775390625,-23.43292236328125,-34.46044921875,3.0
1487862079.744,1.312255859375,-21.875,-35.9649658203125,3.0
1487862079.761,1.5838623046875,-22.0123291015625,-36.36016845703125,3.0
1487862079.778,1.98516845703125,-22.2137451171875,-36.94610595703125,3.0
1487862079.795,1.33056640625,-20.68023681640625,-37.36724853515625,3.0
1487862079.811,0.97503662109375,-19.842529296875,-37.59918212890625,3.0
1487862079.828,0.52642822265625,-20.294189453125,-37.744140625,3.0
1487862079.845,0.46234130859375,-20.32928466796875,-37.76092529296875,3.0
1487862079.862,-0.3692626953125,-18.1488037109375,-37.59918212890625,3.0
1487862079.879,-0.244140625,-18.2769775390625,-38.1317138671875,3.0
1487862079.895,0.13427734375,-18.65692138671875,-39.7247314453125,3.0
1487862079.912,0.2166748046875,-19.74334716796875,-38.67645263671875,3.0
1487862079.9290001,0.30364990234375,-20.8587646484375,-37.59918212890625,3.0
1487862079.946,0.67291259765625,-23.47412109375,-36.03668212890625,3.0
1487862079.9620001,0.80718994140625,-24.4140625,-35.47515869140625,3.0
1487862079.979,1.95770263671875,-26.2359619140625,-34.03472900390625,3.0
1487862079.996,1.95159912109375,-26.54266357421875,-33.84246826171875,3.0
1487862080.013,1.64794921875,-28.98712158203125,-32.36846923828125,3.0
1487862080.03,1.81884765625,-29.04510498046875,-32.6446533203125,3.0
1487862080.046,2.15301513671875,-29.156494140625,-33.18634033203125,3.0
1487862080.063,2.5421142578125,-29.156494140625,-32.42645263671875,3.0
1487862080.08,2.825927734375,-29.156494140625,-31.878662109375,3.0
1487862080.0970001,2.825927734375,-30.2703857421875,-31.878662109375,3.0
1487862080.114,2.825927734375,-30.50994873046875,-31.878662109375,3.0
1487862080.13,2.825927734375,-31.18743896484375,-30.89752197265625,3.0
1487862080.147,2.6092529296875,-30.908203125,-31.22711181640625,3.0
1487862080.164,1.64794921875,-29.66461181640625,-32.69500732421875,3.0
1487862080.181,1.861572265625,-29.449462890625,-32.20672607421875,3.0
1487862080.197,2.15301513671875,-29.156494140625,-31.55059814453125,3.0
1487862080.214,2.60162353515625,-28.704833984375,-32.2052001953125,3.0
1487862080.231,2.825927734375,-28.47900390625,-32.53173828125,3.0
1487862080.2480001,0.8392333984375,-28.326416015625,-33.57086181640625,3.0
1487862080.265,0.67291259765625,-28.31573486328125,-33.68988037109375,3.0
1487862080.2810001,1.8157958984375,-28.47900390625,-34.16748046875,3.0
1487862080.298,2.3162841796875,-27.60772705078125,-34.033203125,3.0
1487862080.315,3.66668701171875,-25.26092529296875,-33.6761474609375,3.0
1487862080.332,2.459716796875,-25.0885009765625,-34.01031494140625,3.0
1487862080.349,1.312255859375,-24.92218017578125,-34.33074951171875,3.0
1487862080.365,1.690673828125,-23.77471923828125,-35.43853759765625,3.0
1487862080.382,1.8157958984375,-23.3978271484375,-35.80169677734375,3.0
1487862080.399,1.31378173828125,-23.22998046875,-36.614990234375,3.0
1487862080.4160001,1.214599609375,-23.0133056640625,-36.63787841796875,3.0
1487862080.432,0.47149658203125,-21.36688232421875,-36.7828369140625,3.0
1487862080.4490001,-0.12969970703125,-20.64208984375,-37.13226318359375,3.0
1487862080.465,-1.21002197265625,-19.33441162109375,-37.76397705078125,3.0
1487862080.482,-1.513671875,-18.01605224609375,-37.664794921875,3.0
1487862080.499,-1.715087890625,-17.132568359375,-37.59918212890625,3.0
1487862080.515,-0.3021240234375,-16.8487548828125,-38.42315673828125,3.0
1487862080.532,-0.0335693359375,-16.7938232421875,-38.580322265625,3.0
1487862080.549,-0.53863525390625,-15.27099609375,-39.7247314453125,3.0
1487862080.566,-0.36773681640625,-15.44342041015625,-39.691162109375,3.0
1487862080.583,0.30364990234375,-16.1163330078125,-39.56146240234375,3.0
1487862080.599,0.5279541015625,-18.15643310546875,-38.90533447265625,3.0
1487862080.616,0.80718994140625,-20.68939208984375,-38.09051513671875,3.0
1487862080.6330001,0.34332275390625,-23.48480224609375,-37.19024658203125,3.0
1487862080.65,0.13427734375,-24.7528076171875,-36.7828369140625,3.0
1487862080.6660001,1.8524169921875,-26.79901123046875,-34.19952392578125,3.0
1487862080.683,1.947021484375,-26.91650390625,-33.99505615234375,3.0
1487862080.7,1.1444091796875,-26.1077880859375,-33.83941650390625,3.0
1487862080.717,1.5838623046875,-26.35498046875,-33.9813232421875,3.0
1487862080.734,2.65655517578125,-26.95465087890625,-34.33074951171875,3.0
1487862080.75,2.65655517578125,-26.95465087890625,-33.63189697265625,3.0
1487862080.767,2.65655517578125,-26.95465087890625,-33.0230712890625,3.0
1487862080.784,2.7862548828125,-27.08587646484375,-33.148193359375,3.0
1487862080.801,2.825927734375,-27.1240234375,-33.18634033203125,3.0
1487862080.818,2.15301513671875,-27.4627685546875,-33.18634033203125,3.0
1487862080.834,2.2674560546875,-27.43988037109375,-33.20770263671875,3.0
1487862080.851,2.9937744140625,-27.29339599609375,-33.349609375,3.0
1487862080.868,2.9937744140625,-26.910400390625,-33.349609375,3.0
1487862080.885,2.9937744140625,-26.27716064453125,-33.349609375,3.0
1487862080.901,3.3050537109375,-26.80206298828125,-33.04443359375,3.0
1487862080.918,3.497314453125,-27.1240234375,-32.8582763671875,3.0
1487862080.935,3.2073974609375,-25.37841796875,-34.26361083984375,3.0
1487862080.9520001,3.16162109375,-25.091552734375,-34.4940185546875,3.0
1487862080.969,3.83453369140625,-24.7528076171875,-34.4940185546875,3.0
1487862080.9850001,3.42254638671875,-24.4903564453125,-34.23919677734375,3.0
1487862081.002,1.98516845703125,-23.56719970703125,-33.349609375,3.0
1487862081.019,2.53143310546875,-24.11956787109375,-34.185791015625,3.0
1487862081.036,3.16162109375,-24.7528076171875,-35.1470947265625,3.0
1487862081.053,1.97601318359375,-24.2767333984375,-34.686279296875,3.0
1487862081.069,1.4801025390625,-24.0753173828125,-34.4940185546875,3.0
1487862081.086,0.36468505859375,-23.91510009765625,-35.8856201171875,3.0
1487862081.103,0.33721923828125,-23.78082275390625,-35.9527587890625,3.0
1487862081.1200001,0.80718994140625,-22.04437255859375,-35.80169677734375,3.0
1487862081.136,0.7537841796875,-22.20306396484375,-35.9527587890625,3.0
1487862081.153,0.63934326171875,-22.552490234375,-36.29150390625,3.0
1487862081.17,1.19476318359375,-21.62017822265625,-36.4715576171875,3.0
1487862081.187,1.64794921875,-20.8587646484375,-36.61956787109375,3.0
1487862081.204,0.5828857421875,-20.8587646484375,-37.91351318359375,3.0
1487862081.22,0.30364990234375,-20.8587646484375,-38.2537841796875,3.0
1487862081.237,0.13427734375,-20.01190185546875,-37.76397705078125,3.0
1487862081.254,-0.09765625,-20.2972412109375,-37.63885498046875,3.0
1487862081.2710001,-1.37939453125,-21.875,-36.94610595703125,3.0
1487862081.287,-0.38299560546875,-22.8790283203125,-36.1053466796875,3.0
1487862081.3040001,1.1444091796875,-24.4140625,-34.820556640625,3.0
1487862081.321,1.1444091796875,-27.00042724609375,-34.61151123046875,3.0
1487862081.338,1.1444091796875,-28.47900390625,-34.4940185546875,3.0
1487862081.355,0.4058837890625,-27.73590087890625,-34.06219482421875,3.0
1487862081.371,0.30364990234375,-27.63214111328125,-34.002685546875,3.0
1487862081.388,1.64794921875,-27.97088623046875,-32.69500732421875,3.0
1487862081.405,1.28326416015625,-28.094482421875,-32.4981689453125,3.0
1487862081.422,0.13427734375,-28.47900390625,-31.878662109375,3.0
1487862081.4390001,0.457763671875,-29.78668212890625,-32.666015625,3.0
1487862081.455,0.80718994140625,-31.18743896484375,-33.51287841796875,3.0
1487862081.4720001,1.5350341796875,-30.4534912109375,-32.09381103515625,3.0
1487862081.489,1.8157958984375,-30.17120361328125,-31.55059814453125,3.0
1487862081.506,2.46429443359375,-30.8258056640625,-31.866455078125,3.0
1487862081.522,2.43072509765625,-30.7342529296875,-31.84967041015625,3.0
1487862081.539,1.8157958984375,-29.4952392578125,-31.55059814453125,3.0
1487862081.556,1.9805908203125,-29.77294921875,-31.49566650390625,3.0
1487862081.573,2.32086181640625,-30.340576171875,-31.3873291015625,3.0
1487862081.59,1.36871337890625,-30.14984130859375,-31.94122314453125,3.0
1487862081.606,0.63934326171875,-30.0018310546875,-32.36846923828125,3.0
1487862081.6230001,2.2735595703125,-29.17938232421875,-32.6324462890625,3.0
1487862081.64,2.65655517578125,-28.98712158203125,-32.69500732421875,3.0
1487862081.657,2.825927734375,-27.4627685546875,-32.53173828125,3.0
1487862081.674,2.679443359375,-27.37579345703125,-32.843017578125,3.0
1487862081.69,1.98516845703125,-26.95465087890625,-34.33074951171875,3.0
1487862081.707,1.98516845703125,-26.8157958984375,-33.92486572265625,3.0
1487862081.724,1.98516845703125,-26.61590576171875,-33.349609375,3.0
1487862081.741,2.203369140625,-26.17340087890625,-34.417724609375,3.0
1487862081.757,2.32086181640625,-25.93841552734375,-34.98382568359375,3.0
1487862081.774,1.56707763671875,-23.35968017578125,-35.71624755859375,3.0
1487862081.7910001,1.470947265625,-23.05145263671875,-35.82000732421875,3.0
1487862081.808,0.97503662109375,-22.552490234375,-36.94610595703125,3.0
1487862081.825,0.54168701171875,-21.856689453125,-37.44964599609375,3.0
1487862081.841,-0.70648193359375,-19.842529296875,-38.9068603515625,3.0
1487862081.858,-0.37078857421875,-18.65997314453125,-39.07012939453125,3.0
1487862081.875,-0.0335693359375,-17.4713134765625,-39.23492431640625,3.0
1487862081.892,1.08642578125,-18.3502197265625,-39.35546875,3.0
1487862081.909,1.4801025390625,-18.65692138671875,-39.398193359375,3.0
1487862081.925,1.1505126953125,-18.98956298828125,-38.433837890625,3.0
1487862081.942,1.24664306640625,-19.23828125,-38.38348388671875,3.0
1487862081.959,2.15301513671875,-21.36688232421875,-38.09051513671875,3.0
1487862081.976,2.2674560546875,-22.41668701171875,-37.07733154296875,3.0
1487862081.992,2.48870849609375,-24.4140625,-35.1470947265625,3.0
1487862082.009,1.89666748046875,-24.61395263671875,-35.1470947265625,3.0
1487862082.026,1.4801025390625,-24.7528076171875,-35.1470947265625,3.0
1487862082.043,4.12139892578125,-26.01470947265625,-35.2813720703125,3.0
1487862082.06,4.67529296875,-26.27716064453125,-35.31036376953125,3.0
1487862082.076,3.3294677734375,-27.97088623046875,-34.98382568359375,3.0
1487862082.093,3.6834716796875,-28.06854248046875,-34.88922119140625,3.0
1487862082.1100001,5.18035888671875,-28.47900390625,-34.4940185546875,3.0
1487862082.127,4.3792724609375,-27.96630859375,-33.71429443359375,3.0
1487862082.144,3.3294677734375,-27.29339599609375,-32.69500732421875,3.0
1487862082.16,4.461669921875,-27.52227783203125,-33.575439453125,3.0
1487862082.177,5.010986328125,-27.63214111328125,-34.002685546875,3.0
1487862082.194,5.47332763671875,-27.166748046875,-34.1522216796875,3.0
1487862082.211,5.4962158203125,-27.081298828125,-34.18426513671875,3.0
1487862082.227,5.010986328125,-25.93841552734375,-34.65728759765625,3.0
1487862082.244,5.291748046875,-25.8453369140625,-34.47418212890625,3.0
1487862082.261,6.0211181640625,-25.59967041015625,-34.002685546875,3.0
1487862082.278,5.23223876953125,-26.2176513671875,-34.4268798828125,3.0
1487862082.295,4.5074462890625,-26.7852783203125,-34.820556640625,3.0
1487862082.311,4.7637939453125,-26.0101318359375,-33.82110595703125,3.0
1487862082.328,4.8431396484375,-25.76904296875,-33.51287841796875,3.0
1487862082.345,4.67529296875,-25.93841552734375,-35.638427734375,3.0
1487862082.362,4.78057861328125,-25.83160400390625,-35.6170654296875,3.0
1487862082.378,5.51605224609375,-25.091552734375,-35.47515869140625,3.0
1487862082.395,4.77142333984375,-24.46746826171875,-35.47515869140625,3.0
1487862082.412,3.497314453125,-23.3978271484375,-35.47515869140625,3.0
1487862082.4290001,3.3935546875,-24.32861328125,-35.5743408203125,3.0
1487862082.446,3.3294677734375,-24.92218017578125,-35.638427734375,3.0
1487862082.4620001,3.90167236328125,-24.346923828125,-37.02850341796875,3.0
1487862082.479,4.00238037109375,-24.24468994140625,-37.27264404296875,3.0
1487862082.496,4.00238037109375,-20.8587646484375,-38.2537841796875,3.0
1487862082.513,3.85894775390625,-21.28753662109375,-37.97760009765625,3.0
1487862082.53,3.3294677734375,-22.88970947265625,-36.94610595703125,3.0
1487862082.546,3.17535400390625,-21.34552001953125,-37.3931884765625,3.0
1487862082.563,2.9937744140625,-19.5037841796875,-37.92724609375,3.0
1487862082.58,2.87628173828125,-18.91326904296875,-37.35504150390625,3.0
1487862082.5970001,2.825927734375,-18.65692138671875,-37.109375,3.0
1487862082.613,1.5594482421875,-22.16339111328125,-37.109375,3.0
1487862082.63,1.5533447265625,-22.50213623046875,-36.97509765625,3.0
1487862082.647,2.65655517578125,-24.24468994140625,-34.98382568359375,3.0
1487862082.664,2.29949951171875,-25.1190185546875,-34.63592529296875,3.0
1487862082.681,1.4801025390625,-27.1240234375,-33.83941650390625,3.0
1487862082.697,0.5615234375,-26.7547607421875,-33.3038330078125,3.0
1487862082.714,-0.201416015625,-26.446533203125,-32.8582763671875,3.0
1487862082.731,0.72479248046875,-27.91595458984375,-32.21435546875,3.0
1487862082.7480001,0.97503662109375,-28.30963134765625,-32.04193115234375,3.0
1487862082.765,1.1444091796875,-28.1402587890625,-32.53173828125,3.0
1487862082.7810001,1.29547119140625,-28.34625244140625,-32.58056640625,3.0
1487862082.798,2.15301513671875,-29.4952392578125,-32.8582763671875,3.0
1487862082.815,1.75628662109375,-29.4952392578125,-33.1146240234375,3.0
1487862082.832,1.1444091796875,-29.4952392578125,-33.51287841796875,3.0
1487862082.848,0.50201416015625,-28.851318359375,-31.85272216796875,3.0
1487862082.865,0.13427734375,-28.47900390625,-30.89752197265625,3.0
1487862082.882,1.7578125,-28.92608642578125,-33.6212158203125,3.0
1487862082.899,1.98516845703125,-28.98712158203125,-34.002685546875,3.0
1487862082.9160001,1.64794921875,-29.66461181640625,-32.36846923828125,3.0
1487862082.932,1.85089111328125,-29.54254150390625,-32.4066162109375,3.0
1487862082.9490001,2.48870849609375,-29.156494140625,-32.53173828125,3.0
1487862082.966,2.32696533203125,-27.6885986328125,-33.00323486328125,3.0
1487862082.983,2.15301513671875,-26.1077880859375,-33.51287841796875,3.0
1487862083.0,0.8148193359375,-26.47552490234375,-34.1033935546875,3.0
1487862083.016,0.30364990234375,-26.61590576171875,-34.33074951171875,3.0
1487862083.033,2.25067138671875,-25.96282958984375,-34.01336669921875,3.0
1487862083.05,2.30560302734375,-25.9246826171875,-34.1552734375,3.0
1487862083.067,2.15301513671875,-25.76904296875,-35.80169677734375,3.0
1487862083.083,1.8218994140625,-24.8809814453125,-35.26458740234375,3.0
1487862083.1000001,1.1444091796875,-23.05908203125,-34.16748046875,3.0
1487862083.117,0.76141357421875,-22.67608642578125,-35.09521484375,3.0
